Node_ID           X-Coord            Y-Coord           
NODO4626         5647731.083        6146110.882       
NODO4627         5647871.425        6144354.023       
NODO4630         5647771.016        6144597.448       
NODO4631         5647733.088        6144653.358       
NODO4632         5647704.487        6144649.198       
NODO4634         5650588.537        6150887.344       
NODO4635         5650751.426        6150835.696       
NODO4637         5647987.648        6145392.197       
NODO4638         5650299.571        6151120.346       
NODO4639         5650053.547        6148296.975       
NODO4641         5649936.126        6148226.542       
NODO4642         5649986.548        6148121.776       
NODO4643         5648131.653        6145372.970       
NODO4644         5648042.189        6145315.290       
NODO4645         5649825.180        6147441.383       
NODO4646         5649757.003        6147399.594       
NODO4647         5649688.827        6147357.805       
NODO4648         5648027.009        6147728.461       
NODO4649         5647625.404        6147460.463       
NODO4650         5648571.582        6146345.735       
NODO4651         5648773.267        6146575.083       
NODO4653         5648656.729        6146499.549       
NODO4654         5648396.972        6146329.647       
NODO4656         5649616.322        6150904.542       
NODO4658         5649827.037        6151033.002       
NODO4661         5647747.387        6144758.718       
NODO4663         5649189.126        6146939.819       
NODO4664         5649554.632        6147169.265       
NODO4666         5649734.343        6147286.980       
NODO4667         5649292.127        6147388.411       
NODO4669         5649282.808        6148099.018       
NODO4671         5649898.556        6148068.216       
NODO4672         5650190.097        6148375.452       
NODO4675         5649284.377        6148865.195       
NODO4676         5649330.556        6148579.025       
NODO4678         5650836.573        6150893.769       
NODO4680         5650758.783        6151006.677       
NODO4681         5650667.063        6150776.054       
NODO4683         5649568.659        6150532.556       
NODO4685         5649688.729        6150606.324       
NODO4686         5650466.016        6150331.042       
NODO4687         5648389.909        6146635.608       
NODO4688         5648319.476        6146592.642       
NODO4690         5648293.906        6146838.274       
NODO4694         5647455.895        6147352.950       
NODO4695         5648264.542        6146808.551       
NODO4696         5648666.731        6150835.210       
NODO4698         5648872.237        6150961.929       
NODO4699         5652732.722        6156811.385       
NODO4700         5652804.701        6156885.188       
NODO4701         5651719.543        6157002.215       
NODO4702         5651478.443        6156909.006       
NODO4704         5650845.804        6157698.484       
NODO4706         5651008.850        6157537.138       
NODO4707         5650925.591        6157118.104       
NODO4709         5651084.598        6157288.162       
NODO4710         5652326.829        6156050.180       
NODO4711         5652231.881        6156130.713       
NODO4712         5652181.672        6156172.470       
NODO4713         5652355.662        6156360.255       
NODO4716         5652331.055        6156238.711       
NODO4718         5652423.518        6156152.959       
NODO4720         5651721.097        6156359.012       
NODO4721         5651617.697        6156421.648       
NODO4722         5651656.472        6156427.614       
NODO4723         5651299.420        6155944.047       
NODO4726         5651529.465        6155586.113       
NODO4727         5651467.653        6155627.590       
NODO4729         5650349.063        6157037.199       
NODO4730         5650922.111        6156484.409       
NODO4732         5650767.509        6156628.075       
NODO4733         5650606.941        6156786.157       
NODO4734         5650515.419        6156876.273       
NODO4735         5650430.289        6156789.091       
NODO4736         5650265.921        6156595.390       
NODO4737         5650180.161        6156673.810       
NODO4738         5649735.998        6156260.335       
NODO4739         5649981.997        6156659.606       
NODO4740         5650013.761        6156175.826       
NODO4742         5650172.870        6156330.091       
NODO4743         5649929.500        6156252.816       
NODO4744         5650104.981        6156096.723       
NODO4745         5650416.710        6156415.422       
NODO4746         5650326.884        6156332.962       
NODO4747         5649359.277        6148916.850       
NODO4749         5650562.822        6155812.374       
NODO4752         5648982.747        6155111.941       
NODO4753         5650965.360        6154431.082       
NODO4756         5650764.029        6154311.278       
NODO4759         5650519.449        6154165.126       
NODO4760         5650499.565        6154198.433       
NODO4762         5649899.928        6156574.865       
NODO4764         5649746.399        6156714.907       
NODO4765         5650086.782        6156409.434       
NODO4767         5650731.468        6153315.311       
NODO4768         5650771.237        6153249.692       
NODO4770         5649623.899        6151817.757       
NODO4772         5649484.459        6151593.310       
NODO4773         5649543.118        6151491.401       
NODO4775         5649742.958        6151606.235       
NODO4777         5649669.261        6151289.698       
NODO4781         5650335.524        6156178.545       
NODO4783         5649596.931        6152081.102       
NODO4784         5649799.505        6152199.664       
NODO4785         5650148.230        6151677.695       
NODO4788         5648792.353        6148220.519       
NODO4790         5648570.640        6146753.040       
NODO4793         5648435.425        6146976.244       
NODO4794         5648402.119        6147033.412       
NODO4796         5647968.884        6146056.584       
NODO4799         5648864.225        6147952.347       
NODO4800         5648934.993        6147999.870       
NODO4803         5649158.144        6148136.757       
NODO4806         5649370.386        6148277.732       
NODO4807         5648006.168        6146182.230       
NODO4808         5648580.209        6149389.233       
NODO4812         5648824.789        6149544.332       
NODO4814         5648961.495        6149328.088       
NODO4817         5650176.440        6156014.304       
NODO4820         5649844.171        6155671.384       
NODO4822         5649679.901        6155202.738       
NODO4824         5649533.134        6155347.400       
NODO4827         5649915.948        6154602.598       
NODO4830         5650162.654        6154748.676       
NODO4832         5649917.483        6154974.012       
NODO4833         5650173.564        6154158.163       
NODO4835         5650070.616        6154332.123       
NODO4837         5650090.452        6153328.230       
NODO4840         5649962.709        6153540.474       
NODO4842         5650129.727        6153640.843       
NODO4845         5650334.036        6153767.793       
NODO4849         5650191.218        6154003.840       
NODO4851         5652956.450        6159815.654       
NODO4853         5652794.718        6159973.727       
NODO4854         5652714.252        6160051.703       
NODO4857         5652867.473        6160199.299       
NODO4859         5653038.855        6160372.665       
NODO4861         5653210.237        6160546.030       
NODO4862         5653302.275        6160460.339       
NODO4863         5651855.204        6158248.770       
NODO4868         5651807.575        6158200.170       
NODO4870         5651598.960        6157987.740       
NODO4871         5651457.103        6157842.535       
NODO4874         5650794.752        6157164.702       
NODO4876         5650925.736        6157299.401       
NODO4887         5652628.511        6159480.695       
NODO4889         5652435.993        6159281.640       
NODO4892         5652055.975        6158893.503       
NODO4895         5652241.979        6159084.018       
NODO4896         5651681.293        6158510.150       
NODO4900         5652646.644        6160289.789       
NODO4902         5652807.080        6160456.246       
NODO4905         5653063.679        6160695.835       
NODO4908         5653282.681        6160881.696       
NODO4910         5653443.502        6160718.339       
NODO4911         5651491.459        6158712.378       
NODO4913         5651413.967        6158894.339       
NODO4917         5650123.188        6149473.757       
NODO4919         5650040.026        6149616.287       
NODO4920         5650068.817        6149636.750       
NODO4923         5649896.068        6149867.916       
NODO4926         5650274.843        6153050.477       
NODO4928         5650539.287        6152599.001       
NODO4932         5648320.252        6150048.481       
NODO4934         5648443.213        6150128.463       
NODO4938         5648683.224        6150274.875       
NODO4940         5648805.814        6150351.662       
NODO4944         5649049.212        6150505.592       
NODO4946         5649175.463        6150582.427       
NODO4950         5649423.507        6150737.861       
NODO4952         5649548.667        6150814.640       
NODO4953         5649631.963        6150870.187       
NODO4954         5649654.496        6151977.331       
NODO4955         5650576.690        6153316.885       
NODO4956         5650538.809        6153380.953       
NODO4957         5649877.909        6156035.727       
NODO4959         5652734.776        6158912.701       
NODO4961         5652438.765        6158646.155       
NODO4962         5649714.346        6152778.513       
NODO4963         5650648.948        6153444.249       
NODO4966         5650541.763        6153647.295       
NODO4967         5650525.657        6153727.539       
NODO4968         5650812.172        6153648.309       
NODO4970         5650477.411        6155251.212       
NODO4972         5650318.920        6155403.422       
NODO4973         5650231.518        6155487.848       
NODO4974         5651634.435        6157648.772       
NODO4977         5651842.233        6158065.437       
NODO4979         5651946.718        6158172.209       
NODO4980         5649818.058        6150175.780       
NODO4981         5648935.045        6150856.146       
NODO4983         5649142.203        6150980.661       
NODO4984         5649248.262        6151046.224       
NODO4985         5649350.464        6151107.931       
NODO4986         5649452.941        6151169.638       
NODO4988         5649565.335        6150982.865       
NODO4991         5650401.108        6155793.361       
NODO4994         5650406.799        6156103.988       
NODO4996         5649656.194        6150854.972       
NODO5002         5651189.621        6157221.846       
NODO5006         5651256.169        6156982.387       
NODO5009         5650484.730        6156645.950       
NODO5012         5650001.528        6156537.444       
NODO5013         5651225.813        6156343.360       
NODO5014         5651146.959        6156418.915       
NODO5018         5650393.750        6156652.533       
NODO5019         5650421.619        6156750.074       
NODO5021         5651689.753        6156212.941       
NODO5023         5651804.570        6156105.383       
NODO5025         5651923.346        6159536.691       
NODO5029         5651281.747        6157664.310       
NODO5031         5652203.789        6157545.873       
NODO5033         5652346.320        6157702.921       
NODO5035         5652488.852        6157859.969       
NODO5036         5652649.199        6157747.792       
NODO5038         5652502.049        6157580.845       
NODO5039         5652428.474        6157497.372       
NODO5040         5647451.000        6149367.000       
NODO5041         5647459.774        6149251.045       
NODO5042         5647444.333        6149567.667       
NODO5043         5647528.509        6149584.406       
NODO5044         5647441.000        6149668.000       
NODO5045         5647528.199        6149708.295       
NODO5046         5647447.667        6149467.333       
NODO5047         5647555.362        6149435.725       
NODO5048         5647623.433        6149479.095       
NODO5049         5647687.759        6149517.293       
NODO5050         5647752.085        6149555.490       
NODO5051         5647617.398        6149395.781       
NODO5052         5647536.853        6149346.379       
NODO5054         5647590.666        6149262.674       
NODO5055         5647549.471        6149233.259       
NODO5059         5647455.964        6149013.641       
NODO5060         5647454.059        6148894.940       
NODO5062         5647446.041        6148640.932       
NODO5063         5647021.000        6149096.500       
NODO5065         5646986.141        6149225.617       
NODO5066         5647064.560        6149297.454       
NODO5068         5647128.500        6149164.125       
NODO5069         5646698.500        6148893.625       
NODO5071         5646769.512        6148763.515       
NODO5072         5646591.000        6148826.000       
NODO5074         5646713.662        6148635.334       
NODO5076         5646834.094        6148445.120       
NODO5078         5646972.651        6148238.929       
NODO5079         5646982.691        6148127.629       
NODO5080         5647004.972        6148124.658       
NODO5082         5647120.835        6147945.508       
NODO5084         5647236.697        6147766.358       
NODO5085         5647294.330        6147676.964       
NODO5087         5647176.191        6147599.104       
NODO5088         5646577.952        6147841.927       
NODO5089         5646525.336        6147933.431       
NODO5090         5646628.868        6147993.057       
NODO5091         5646562.986        6148106.623       
NODO5092         5646647.866        6148206.039       
NODO5093         5646599.605        6148278.559       
NODO5094         5646691.591        6148135.644       
NODO5095         5646632.809        6148301.565       
NODO5097         5646753.026        6148385.942       
NODO5099         5647445.058        6148375.197       
NODO5101         5647444.076        6148109.462       
NODO5103         5647443.093        6147843.727       
NODO5105         5647442.111        6147577.993       
NODO5106         5646766.279        6148186.097       
NODO5107         5646840.967        6148236.550       
NODO5108         5646565.951        6148392.035       
NODO5110         5646437.127        6148591.529       
NODO5111         5646363.266        6148696.005       
NODO5114         5646121.687        6148537.712       
NODO5116         5647622.843        6148471.013       
NODO5118         5647605.452        6148994.516       
NODO5119         5647555.396        6149060.956       
NODO5120         5647009.984        6155512.578       
NODO5122         5646974.878        6155298.782       
NODO5124         5646941.091        6155087.395       
NODO5125         5646918.959        6154987.334       
NODO5127         5646885.309        6154731.056       
NODO5128         5646868.484        6154602.917       
NODO5130         5646716.559        6155313.599       
NODO5148         5646739.816        6153927.860       
NODO5150         5646874.407        6153900.636       
NODO5152         5646907.816        6154162.915       
NODO5155         5646968.251        6154445.333       
NODO5156         5646810.608        6154322.959       
NODO5158         5646838.115        6154467.976       
NODO5159         5647101.459        6154425.651       
NODO5161         5647304.418        6154388.296       
NODO5162         5647405.897        6154369.618       
NODO5163         5647507.409        6154352.946       
NODO5166         5647772.666        6154304.553       
NODO5168         5647472.342        6154176.957       
NODO5170         5647277.661        6154220.695       
NODO5171         5647046.535        6154141.640       
NODO5175         5647145.808        6154678.408       
NODO5176         5647165.984        6154805.822       
NODO5179         5647212.694        6155079.953       
NODO5181         5647263.627        6155323.927       
NODO5182         5647301.120        6155441.709       
NODO5186         5647547.313        6155396.630       
NODO5188         5647793.506        6155351.552       
NODO5191         5648053.955        6155253.062       
NODO5193         5647950.341        6155013.956       
NODO5195         5647846.567        6154764.820       
NODO5197         5647809.616        6154534.687       
NODO5198         5647791.141        6154419.620       
NODO5200         5647950.687        6154510.030       
NODO5202         5648486.041        6154871.654       
NODO5204         5648392.553        6154692.083       
NODO5206         5648317.578        6154476.354       
NODO5207         5648309.485        6154358.980       
NODO5209         5648100.195        6154223.079       
NODO5211         5647892.810        6154090.021       
NODO5213         5647678.168        6153956.481       
NODO5214         5647581.463        6153890.366       
NODO5215         5648195.385        6154506.411       
NODO5216         5648078.778        6154524.338       
NODO5217         5648331.374        6154370.760       
NODO5218         5648419.243        6154290.806       
NODO5220         5648523.472        6154121.433       
NODO5221         5648331.430        6154236.483       
NODO5223         5648187.563        6154037.069       
NODO5224         5648247.611        6153936.595       
NODO5225         5648307.659        6153836.122       
NODO5227         5648427.756        6153635.174       
NODO5228         5648486.886        6153540.231       
NODO5230         5648476.953        6153986.262       
NODO5231         5648373.228        6153927.749       
NODO5232         5648422.336        6153848.715       
NODO5233         5648512.884        6153902.424       
NODO5234         5648566.931        6153817.292       
NODO5235         5648209.388        6153828.073       
NODO5236         5648264.461        6153743.930       
NODO5237         5648398.299        6153482.982       
NODO5238         5648578.431        6153593.420       
NODO5240         5648524.630        6153277.661       
NODO5241         5648588.851        6153177.992       
NODO5243         5648372.697        6153057.054       
NODO5244         5648264.621        6152996.585       
NODO5245         5648154.704        6152935.246       
NODO5246         5648337.176        6152911.085       
NODO5248         5648703.334        6153394.215       
NODO5249         5648401.408        6152809.476       
NODO5251         5647959.336        6152816.026       
NODO5253         5647759.848        6152690.853       
NODO5255         5647557.231        6152558.707       
NODO5256         5648221.828        6152816.073       
NODO5258         5648105.076        6153044.369       
NODO5259         5648049.096        6153134.537       
NODO5260         5648060.499        6153154.414       
NODO5261         5648003.672        6153254.627       
NODO5263         5647877.425        6153173.407       
NODO5264         5647772.721        6153115.912       
NODO5265         5648120.455        6153311.258       
NODO5266         5648188.687        6153363.518       
NODO5267         5648263.110        6153405.960       
NODO5269         5648164.000        6153575.027       
NODO5270         5648175.456        6153222.775       
NODO5272         5648010.452        6153488.226       
NODO5274         5647910.281        6153650.327       
NODO5275         5647859.220        6153733.399       
NODO5276         5647794.903        6153838.251       
NODO5277         5647724.347        6153935.807       
NODO5278         5647682.324        6153767.145       
NODO5279         5647796.313        6153580.940       
NODO5280         5647734.162        6153600.996       
NODO5283         5647549.848        6153654.140       
NODO5285         5647518.233        6153417.913       
NODO5287         5647486.651        6153183.692       
NODO5289         5647594.689        6152984.570       
NODO5290         5647648.708        6152885.010       
NODO5292         5647756.746        6152685.888       
NODO5293         5647814.876        6152583.322       
NODO5295         5647921.064        6152378.351       
NODO5297         5648015.795        6152713.817       
NODO5298         5648118.864        6152774.343       
NODO5299         5648067.836        6152608.672       
NODO5301         5647720.611        6152254.700       
NODO5303         5647520.157        6152131.049       
NODO5305         5647319.704        6152007.397       
NODO5306         5647219.477        6151945.572       
NODO5307         5647119.154        6151877.730       
NODO5309         5647450.813        6152485.696       
NODO5310         5647389.220        6152448.068       
NODO5311         5647315.064        6152410.143       
NODO5313         5647178.684        6152324.068       
NODO5314         5647114.572        6152283.974       
NODO5315         5647059.093        6152248.256       
NODO5316         5646952.312        6152185.775       
NODO5318         5647063.012        6151978.916       
NODO5319         5647402.040        6151432.022       
NODO5321         5647521.059        6151239.253       
NODO5322         5647581.179        6151144.163       
NODO5324         5647800.723        6151278.429       
NODO5325         5647901.399        6151343.702       
NODO5327         5648033.531        6151134.997       
NODO5329         5648171.439        6151222.527       
NODO5331         5648298.552        6151025.935       
NODO5332         5648361.860        6150927.663       
NODO5333         5648294.711        6150888.201       
NODO5334         5647417.541        6150193.858       
NODO5335         5647537.437        6150258.049       
NODO5336         5647652.306        6150323.386       
NODO5337         5647694.056        6150257.539       
NODO5338         5647735.807        6150191.693       
NODO5339         5647385.212        6150399.904       
NODO5341         5647535.922        6150493.977       
NODO5342         5647491.307        6150584.672       
NODO5344         5647358.383        6150507.283       
NODO5345         5647328.185        6150608.352       
NODO5347         5647509.054        6150737.781       
NODO5348         5647434.654        6150907.958       
NODO5350         5647265.626        6150814.041       
NODO5351         5647163.231        6150758.104       
NODO5353         5647097.589        6150500.062       
NODO5355         5646866.650        6150380.655       
NODO5356         5647228.735        6150919.789       
NODO5358         5646993.213        6150923.054       
NODO5359         5646873.096        6150916.453       
NODO5360         5646572.191        6150934.291       
NODO5362         5646703.431        6151015.428       
NODO5364         5646727.390        6150812.487       
NODO5366         5646889.750        6150823.933       
NODO5368         5647056.745        6150810.233       
NODO5370         5646868.341        6150681.885       
NODO5372         5646646.502        6150540.631       
NODO5374         5646424.663        6150399.376       
NODO5375         5646319.849        6150332.662       
NODO5377         5646107.718        6150199.169       
NODO5379         5645895.586        6150065.675       
NODO5380         5646673.202        6150080.078       
NODO5383         5646637.321        6149839.302       
NODO5384         5646621.736        6149746.304       
NODO5386         5646656.933        6149636.455       
NODO5387         5646589.740        6149576.695       
NODO5389         5646409.739        6149462.935       
NODO5391         5646507.497        6149308.982       
NODO5392         5646666.682        6150176.440       
NODO5394         5646761.537        6150358.269       
NODO5395         5646848.515        6150512.740       
NODO5396         5646938.094        6150571.472       
NODO5397         5648615.600        6154179.130       
NODO5399         5649062.561        6153478.343       
NODO5401         5648778.816        6153304.814       
NODO5404         5649419.758        6152132.980       
NODO5406         5649222.329        6152010.822       
NODO5408         5649026.979        6151892.641       
NODO5409         5649081.658        6151785.449       
NODO5411         5649172.463        6152124.960       
NODO5412         5649078.119        6152064.310       
NODO5414         5648883.278        6151668.596       
NODO5415         5645781.788        6150098.564       
NODO5417         5645824.393        6150329.174       
NODO5418         5645847.742        6150446.453       
NODO5420         5645889.765        6150682.433       
NODO5422         5645924.258        6150881.922       
NODO5424         5645973.812        6151154.395       
NODO5426         5645953.716        6151411.430       
NODO5427         5646079.537        6151214.888       
NODO5429         5646149.705        6151536.675       
NODO5431         5646345.693        6151661.920       
NODO5433         5646541.682        6151787.164       
NODO5434         5646641.531        6151839.729       
NODO5435         5646669.570        6151576.535       
NODO5437         5646638.893        6151927.021       
NODO5438         5646631.971        6151998.335       
NODO5440         5646845.532        6152123.295       
NODO5442         5646460.688        6151870.691       
NODO5443         5646031.523        6151616.776       
NODO5445         5645843.137        6151489.398       
NODO5449         5646078.538        6151855.315       
NODO5451         5646125.554        6152093.855       
NODO5453         5646172.569        6152332.394       
NODO5455         5646219.584        6152570.934       
NODO5456         5646243.092        6152690.204       
NODO5457         5646266.600        6152809.473       
NODO5458         5646290.429        6152928.686       
NODO5459         5646376.883        6152656.758       
NODO5462         5646097.899        6152687.813       
NODO5463         5646074.660        6152556.797       
NODO5465         5646528.769        6152768.759       
NODO5466         5646657.863        6152744.889       
NODO5467         5646177.784        6152948.541       
NODO5469         5645952.494        6152988.251       
NODO5480         5646418.513        6152907.815       
NODO5481         5646442.902        6153033.425       
NODO5482         5646570.603        6153018.200       
NODO5483         5646592.653        6153140.210       
NODO5485         5646725.713        6153117.164       
NODO5486         5646749.012        6153245.751       
NODO5487         5646771.862        6153374.801       
NODO5488         5646516.277        6153422.999       
NODO5489         5646644.069        6153398.900       
NODO5490         5646668.159        6153519.746       
NODO5493         5647050.592        6153316.673       
NODO5494         5647035.787        6153190.907       
NODO5495         5647011.382        6153064.842       
NODO5496         5646939.497        6153208.366       
NODO5501         5646850.678        6152959.149       
NODO5502         5646783.460        6152927.471       
NODO5504         5646766.172        6152760.358       
NODO5506         5647269.648        6153253.812       
NODO5508         5646694.866        6152988.017       
NODO5510         5647390.023        6153928.059       
NODO5511         5647294.410        6153946.680       
NODO5512         5647376.563        6153808.919       
NODO5515         5647613.440        6151875.684       
NODO5516         5647721.256        6151943.646       
NODO5517         5647505.624        6151807.723       
NODO5518         5647380.051        6151944.207       
NODO5519         5647252.848        6151868.656       
NODO5520         5647262.791        6151659.272       
NODO5521         5647152.454        6151592.849       
NODO5522         5647175.388        6151021.974       
NODO5524         5647308.697        6151091.071       
NODO5526         5646389.678        6148138.330       
NODO5527         5646284.259        6148067.766       
NODO5529         5646073.420        6147926.638       
NODO5532         5646913.500        6149028.875       
NODO5534         5647343.500        6149299.375       
NODO5536         5647432.694        6149887.017       
NODO5538         5647423.041        6150095.192       
NODO5542         5647064.541        6151220.523       
NODO5544         5647289.541        6151361.522       
NODO5548         5648454.366        6154455.433       
NODO5550         5648521.963        6154666.531       
NODO5553         5646336.170        6153162.446       
NODO5555         5646125.075        6152829.414       
NODO5556         5648327.784        6153296.550       
NODO5557         5653929.433        6146938.347       
NODO5559         5654138.281        6147080.163       
NODO5560         5654242.540        6147151.649       
NODO5562         5654451.058        6147294.620       
NODO5563         5654555.317        6147366.106       
NODO5564         5654082.358        6147398.439       
NODO5567         5653873.609        6147020.997       
NODO5569         5653761.961        6147186.297       
NODO5570         5653219.056        6148379.187       
NODO5572         5653427.959        6148507.531       
NODO5573         5653532.534        6148572.074       
NODO5574         5653477.435        6148667.755       
NODO5575         5653581.694        6148740.835       
NODO5578         5653800.110        6148872.066       
NODO5579         5653420.026        6148764.838       
NODO5580         5653526.595        6148837.423       
NODO5582         5653947.920        6148714.358       
NODO5584         5654049.539        6148596.572       
NODO5585         5653295.971        6148265.319       
NODO5587         5653499.870        6148401.251       
NODO5589         5653722.905        6148538.503       
NODO5590         5653826.504        6148601.191       
NODO5591         5653894.383        6148501.391       
NODO5592         5653767.116        6148426.986       
NODO5596         5654151.324        6148411.809       
NODO5598         5654245.355        6148238.264       
NODO5600         5654333.447        6148050.862       
NODO5603         5654435.732        6147778.718       
NODO5605         5654668.154        6148289.259       
NODO5607         5654792.539        6148096.578       
NODO5610         5654954.908        6147847.025       
NODO5611         5655059.352        6147690.451       
NODO5612         5654786.167        6147517.071       
NODO5614         5654996.995        6147650.694       
NODO5615         5655181.593        6147768.150       
NODO5617         5657529.337        6147202.459       
NODO5619         5657264.071        6147187.282       
NODO5621         5656998.804        6147173.424       
NODO5623         5656864.356        6147385.737       
NODO5624         5656786.987        6147339.711       
NODO5625         5656727.517        6147454.363       
NODO5626         5656798.267        6147499.069       
NODO5627         5656656.395        6147410.152       
NODO5628         5657071.720        6147877.997       
NODO5630         5656922.755        6147871.894       
NODO5631         5656926.446        6147750.725       
NODO5632         5657080.030        6147759.799       
NODO5634         5656853.386        6147746.684       
NODO5635         5656779.790        6147742.725       
NODO5637         5656930.240        6147633.847       
NODO5639         5656783.090        6147641.765       
NODO5642         5656554.776        6147568.850       
NODO5644         5656357.608        6147446.378       
NODO5646         5656160.439        6147323.907       
NODO5647         5656061.628        6147262.857       
NODO5648         5656152.422        6147964.275       
NODO5649         5656214.284        6147868.264       
NODO5650         5656240.700        6147876.739       
NODO5651         5656297.201        6147791.699       
NODO5652         5656231.049        6147752.355       
NODO5657         5656334.443        6147511.368       
NODO5660         5655940.378        6147455.703       
NODO5663         5655822.757        6147624.794       
NODO5665         5655685.009        6147807.247       
NODO5666         5655633.041        6147879.905       
NODO5668         5655705.465        6147177.384       
NODO5669         5655825.808        6147145.545       
NODO5673         5655695.485        6147351.753       
NODO5674         5655783.989        6147409.822       
NODO5677         5655678.328        6147574.459       
NODO5678         5655611.847        6147678.058       
NODO5679         5655573.492        6147737.528       
NODO5681         5655329.176        6147868.264       
NODO5683         5655531.013        6148006.341       
NODO5684         5655553.572        6147973.554       
NODO5685         5655607.557        6147897.298       
NODO5686         5656694.111        6146278.810       
NODO5687         5656628.454        6146380.924       
NODO5689         5656497.141        6146585.153       
NODO5691         5656365.827        6146789.382       
NODO5692         5656300.170        6146891.496       
NODO5693         5656234.513        6146993.611       
NODO5695         5656114.088        6147178.208       
NODO5696         5655962.318        6146442.457       
NODO5698         5655850.581        6146627.659       
NODO5699         5655794.712        6146720.261       
NODO5701         5656016.098        6146853.554       
NODO5703         5657368.495        6146889.187       
NODO5705         5657143.260        6146883.468       
NODO5707         5656918.026        6146877.749       
NODO5710         5656621.871        6146877.530       
NODO5713         5656414.327        6146895.126       
NODO5714         5657568.088        6145020.556       
NODO5717         5657434.300        6145175.542       
NODO5719         5657443.579        6145384.101       
NODO5720         5657447.291        6145448.191       
NODO5722         5657452.735        6145560.781       
NODO5723         5657531.834        6145365.910       
NODO5724         5657641.127        6145558.801       
NODO5725         5657587.678        6145560.121       
NODO5726         5657582.729        6145455.862       
NODO5728         5657384.768        6145566.719       
NODO5730         5657254.437        6145753.423       
NODO5731         5657189.008        6145846.833       
NODO5732         5657362.333        6145957.031       
NODO5734         5657102.180        6145791.734       
NODO5735         5657135.669        6145512.610       
NODO5737         5657008.974        6145734.985       
NODO5739         5656990.003        6145975.177       
NODO5741         5656879.475        6146154.331       
NODO5743         5656775.835        6146324.082       
NODO5744         5657431.083        6146291.088       
NODO5745         5657379.613        6146372.582       
NODO5746         5657307.688        6146328.701       
NODO5747         5657239.392        6146442.198       
NODO5748         5657154.929        6146393.038       
NODO5750         5657086.302        6146515.443       
NODO5752         5656879.324        6146387.869       
NODO5755         5657471.448        6143806.251       
NODO5757         5657495.420        6143999.041       
NODO5759         5657514.776        6144188.642       
NODO5761         5657537.321        6144406.673       
NODO5762         5657550.157        6144530.410       
NODO5763         5657976.399        6144708.176       
NODO5764         5657872.534        6144627.564       
NODO5766         5657667.975        6144651.319       
NODO5767         5657565.300        6144663.291       
NODO5770         5657801.087        6144497.163       
NODO5773         5657267.503        6144238.413       
NODO5774         5657143.711        6144262.657       
NODO5775         5657124.575        6144066.677       
NODO5777         5657035.328        6144273.875       
NODO5780         5657061.392        6144548.215       
NODO5781         5657070.466        6144640.596       
NODO5782         5657454.343        6144378.134       
NODO5784         5657270.900        6144502.629       
NODO5785         5657177.034        6144565.701       
NODO5786         5657165.816        6144477.444       
NODO5787         5656998.540        6144666.661       
NODO5788         5657363.612        6144883.922       
NODO5790         5657168.236        6144767.621       
NODO5792         5656902.200        6144809.687       
NODO5795         5656810.148        6145046.744       
NODO5798         5656743.832        6145282.647       
NODO5799         5657172.415        6145107.122       
NODO5802         5656996.066        6145328.507       
NODO5803         5656951.030        6145404.722       
NODO5805         5657194.191        6144876.664       
NODO5806         5657147.010        6144955.518       
NODO5809         5656562.453        6145589.125       
NODO5810         5656469.327        6145531.416       
NODO5812         5656339.828        6145738.120       
NODO5814         5656369.852        6145942.349       
NODO5816         5656284.564        6146088.839       
NODO5817         5656396.742        6146153.176       
NODO5820         5656556.562        6146304.428       
NODO5821         5656626.705        6145013.256       
NODO5823         5656518.487        6145190.760       
NODO5825         5656410.269        6145368.264       
NODO5826         5656355.830        6145458.006       
NODO5828         5657018.597        6143901.409       
NODO5831         5656922.428        6144125.620       
NODO5834         5656813.264        6144379.926       
NODO5836         5656761.350        6144520.314       
NODO5837         5656619.354        6144192.582       
NODO5840         5656535.258        6144388.236       
NODO5843         5656734.606        6144504.719       
NODO5845         5656886.519        6144593.432       
NODO5848         5656800.799        6144749.997       
NODO5853         5656621.181        6145490.310       
NODO5854         5656705.314        6146435.240       
NODO5855         5658503.301        6151045.524       
NODO5857         5658371.987        6151231.606       
NODO5859         5658231.436        6151325.967       
NODO5860         5658190.524        6151300.892       
NODO5862         5658106.061        6151433.525       
NODO5863         5658007.741        6151376.777       
NODO5864         5657293.995        6151066.639       
NODO5866         5657075.213        6150927.627       
NODO5868         5656856.430        6150788.615       
NODO5870         5656637.648        6150649.603       
NODO5872         5656418.865        6150510.591       
NODO5874         5656223.361        6150383.677       
NODO5876         5656051.136        6150268.860       
NODO5877         5655965.683        6150209.472       
NODO5878         5656148.466        6149917.151       
NODO5879         5656087.759        6150015.471       
NODO5880         5656025.071        6150114.451       
NODO5883         5657103.954        6150796.094       
NODO5885         5656888.243        6150659.567       
NODO5887         5656672.533        6150523.041       
NODO5889         5656456.822        6150386.514       
NODO5891         5656241.112        6150249.988       
NODO5892         5656133.256        6150181.725       
NODO5893         5656363.583        6150182.088       
NODO5894         5656272.741        6150123.909       
NODO5895         5656181.900        6150066.061       
NODO5896         5656664.482        6150104.223       
NODO5898         5656482.359        6149994.685       
NODO5913         5657502.678        6148863.921       
NODO5914         5657114.677        6148878.768       
NODO5916         5657297.625        6148858.642       
NODO5917         5657412.277        6148861.611       
NODO5919         5657272.165        6149083.877       
NODO5920         5657203.099        6149194.514       
NODO5921         5657177.364        6149203.093       
